"","X","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks","cases_proyected","deaths_proyected","new_cases_proyected","new_deaths_proyected"
"1797",2971,"Minnesota",2021-03-16,498994,6817,"Tuesday",6818,53,"yes","2020-07-25","2021-05-14",5611179,327167434,88.9285478149958,1.21489619204805,1.36614869116663,54,495434.578053481,6869.41402161094,6905.44654329395,283.233412977775
"1798",2977,"New Hampshire",2021-03-16,79070,1202,"Tuesday",1818,17,"yes","2020-11-20","2021-04-16",1356458,327167434,58.2915210054421,0.886131380403964,1.52017199949412,55,77986.8539408003,1192.57196202803,1225.99975459866,14.9990674359699
"1799",2978,"New Jersey",2021-03-16,844563,23966,"Tuesday",25521,331,"yes","2020-04-08","2021-05-28",8908520,327167434,94.8039629478297,2.69023361905232,2.83768055195409,54,830924.156096614,23793.5818766773,23112.9295523377,299.166600180637
"1800",2981,"North Carolina",2021-03-16,888797,11753,"Tuesday",11585,176,"yes","2020-06-26","2021-05-14",10383620,327167434,85.5960638004858,1.13187886305547,1.32234919784833,55,883558.20934073,11707.6798095246,10272.7204661634,227.857733789961
"1801",2984,"Ohio",2021-03-16,992223,17992,"Tuesday",10604,330,"yes","2020-07-23","2021-06-02",11689442,327167434,84.8819815351323,1.53916671129383,1.81330205004319,54,987183.967956285,18136.4555136522,10325.6282509314,1496.36418736559
"1802",2986,"Oregon",2021-03-16,160084,2348,"Tuesday",2055,39,"yes","2020-07-01","2021-06-30",4190713,327167434,38.1997049189482,0.560286519262951,1.46672996676745,55,159008.532666426,2349.01675349551,1684.50438756528,87.3977552287733
"1803",2987,"Pennsylvania",2021-03-16,975872,24714,"Tuesday",17606,269,"yes","2020-07-01","2021-06-28",12807060,327167434,76.1979720560378,1.92971689052757,2.53250426285414,54,967114.568976749,24601.4899822847,17191.3743132863,271.143649380643
"1804",2989,"Rhode Island",2021-03-16,131750,2583,"Tuesday",2473,27,"yes","2020-05-08","2021-07-06",1057315,327167434,124.608087466838,2.44298056870469,1.96053130929791,55,130508.372558777,2571.64243206863,2345.74514725576,21.779981709547
"1805",2990,"South Carolina",2021-03-16,534869,8881,"Tuesday",7521,118,"yes","2020-08-03","2021-05-11",5084127,327167434,105.203705572264,1.74680923588258,1.6604065668416,54,531662.886228587,8858.02356625618,6779.84059616935,170.380741781959
"1806",2995,"Vermont",2021-03-16,17047,215,"Tuesday",761,4,"yes","2020-08-01","2021-06-14",626299,327167434,27.2186288018981,0.343286513310735,1.26121898281223,54,16763.1819058041,213.545327263596,1038.93392378731,3.95352489983395
"1807",2997,"Virginia",2021-03-16,597141,10104,"Tuesday",9012,314,"yes","2020-05-29","2021-05-15",8517685,327167434,70.1060205912757,1.18623780992136,1.69206267866383,54,592973.199213615,10243.123814826,8566.72875505115,578.895864218603
"1808",2999,"West Virginia",2021-03-16,136019,2546,"Tuesday",2163,220,"yes","2020-07-07","2021-06-20",1805832,327167434,75.3220676120481,1.40987644476341,1.8717973224329,53,134699.914303755,2338.60167419034,1481.39503107889,23.9816933570228
"1809",3000,"Wisconsin",2021-03-16,626537,7184,"Tuesday",4093,46,"yes","2020-08-01","2021-03-31",5813568,327167434,107.771509682178,1.23572993383753,1.14662023152663,58,624521.353398645,7179.86546162662,3755.29656284221,53.290797646835
"1810",3002,"Alabama",2021-03-23,511789,10450,"Tuesday",3072,113,"yes","2020-07-16","2021-04-09",4887871,327167434,104.70591388357,2.13794512989398,2.04185709345062,54,512816.527302275,10413.3373616794,9073.97949608747,128.414748677415
"1811",3004,"Arizona",2021-03-23,837244,16798,"Tuesday",3361,224,"yes","2020-05-08","2021-03-25",7171646,327167434,116.743631796661,2.34227958267879,2.00634462593939,61,836941.242130404,16699.409159492,4848.5813112508,241.323313084089
"1812",3005,"Arkansas",2021-03-23,328946,5547,"Tuesday",1490,54,"yes","2020-07-20","2021-03-30",3013825,327167434,109.145686959263,1.84051827826765,1.68629501498726,54,328497.447373771,5562.28932763376,1890.57678215456,153.034574896071
"1813",3007,"Colorado",2021-03-23,453976,6150,"Tuesday",6827,21,"yes","2020-07-16","2021-05-15",5695564,327167434,79.7069438601691,1.07978770846926,1.35469716460782,55,450521.780393456,6151.6246616492,6223.67909225955,52.5689593407487
"1814",3009,"Delaware",2021-03-23,92609,1535,"Tuesday",1858,21,"yes","2020-04-28","2021-05-21",967171,327167434,95.7524574247987,1.58710300453591,1.65750628988543,54,91805.0846520951,1530.25818431442,2373.61443876862,19.4388195738261
"1815",3011,"Florida",2021-03-23,2016505,32819,"Tuesday",32088,371,"yes","2020-05-11","2021-05-04",21299325,327167434,94.6745964954288,1.54084695172265,1.62751890027548,56,2000455.36243053,32731.6771839676,30180.0638062372,459.856964744809
"1816",3012,"Georgia",2021-03-23,1023176,18021,"Tuesday",11815,286,"yes","2020-04-24","2021-05-01",10519475,327167434,97.2649300464139,1.71310830626053,1.76128056170199,56,1016408.53725544,17895.6569551373,7802.7351562751,231.536938538851
"1817",3016,"Illinois",2021-03-23,1228418,23391,"Tuesday",12673,156,"yes","2020-05-01","2021-06-11",12741080,327167434,96.4139617677622,1.8358726261824,1.90415640278798,61,1221308.96420918,23333.6244037861,10655.5185922291,175.710045480642
"1818",3017,"Indiana",2021-03-23,682360,12959,"Tuesday",5561,83,"yes","2020-07-27","2021-04-06",6691878,327167434,101.968386154081,1.93652663721604,1.89914414678469,55,679428.74807267,12933.3813092427,5037.06369444239,101.308376314
"1819",3019,"Kansas",2021-03-23,302665,4850,"Tuesday",1495,15,"yes","2020-07-03","2021-04-01",2911505,327167434,103.954827486128,1.66580514201418,1.60243173145227,55,301996.89305511,4844.5280909714,1437.03385267302,-8.3921658622321
"1820",3020,"Kentucky",2021-03-23,425592,5864,"Tuesday",4703,698,"yes","2020-07-10","2021-06-11",4468402,327167434,95.2447877339595,1.31232597246174,1.37784544822271,55,423664.20893449,5250.53037752863,5468.088412793,157.553800827594
"1821",3021,"Louisiana",2021-03-23,441771,10037,"Tuesday",3214,112,"yes","2020-08-07","2021-04-28",4659978,327167434,94.8010913356243,2.15387282944254,2.2719915974566,55,440383.851822002,10003.9317080182,3618.75219971786,173.354348102139
"1822",3022,"Maine",2021-03-23,48773,731,"Tuesday",1385,6,"yes","2020-05-01","2021-05-24",1338404,327167434,36.4411642523483,0.546172904444398,1.49878006273963,54,48066.8118418507,726.002073733269,1439.98122111419,-7.21029645756005
"1823",3023,"Maryland",2021-03-23,401612,8195,"Tuesday",6712,115,"yes","2020-04-18","2021-05-15",6042718,327167434,66.4621450148758,1.35617779946044,2.04052667748972,55,397961.231226321,8126.39658657042,6335.7535280704,96.5703535613029
"1824",3024,"Massachusetts",2021-03-23,617695,16915,"Tuesday",13029,227,"yes","2020-05-06","2021-05-29",6902149,327167434,89.4931419185532,2.45068601098006,2.7384064951149,60,610272.523409437,16805.2236766306,11209.7187380241,210.48875207052
"1825",3026,"Minnesota",2021-03-23,507299,6857,"Tuesday",8305,40,"yes","2020-07-25","2021-05-14",5611179,327167434,90.4086289173808,1.22202481867002,1.3516683454925,55,502438.336713714,6843.65552977362,7003.75866023294,-25.7584918373168
"1826",3032,"New Hampshire",2021-03-23,81132,1218,"Tuesday",2062,16,"yes","2020-11-20","2021-04-16",1356458,327167434,59.8116565348872,0.897926806432636,1.50125721047182,56,79994.9814970308,1210.59123819379,2008.12755623054,18.0192761657554
"1827",3033,"New Jersey",2021-03-23,873840,24242,"Tuesday",29277,276,"yes","2020-04-08","2021-05-28",8908520,327167434,98.0903674235451,2.72121519623911,2.77419207177515,55,857620.177952799,24133.2342914063,26696.021856185,339.652414728993
"1828",3036,"North Carolina",2021-03-23,900546,11878,"Tuesday",11749,125,"yes","2020-06-26","2021-05-14",10383620,327167434,86.7275574414318,1.1439170539754,1.31897759803497,56,894646.748816541,11842.0008408376,11088.5394758107,134.32103131304
"1829",3039,"Ohio",2021-03-23,1002822,18382,"Tuesday",10599,390,"yes","2020-07-23","2021-06-02",11689442,327167434,85.7886971850324,1.57253015156754,1.83302719724936,55,997567.879359136,18159.3050171883,10383.9114028513,22.8495035360902
"1830",3041,"Oregon",2021-03-23,162101,2380,"Tuesday",2017,32,"yes","2020-07-01","2021-06-30",4190713,327167434,38.6810072653508,0.567922451382378,1.46822043047236,56,161121.499549171,2367.7463315022,2112.96688274524,18.7295780066897
"1831",3042,"Pennsylvania",2021-03-23,997245,24876,"Tuesday",21373,162,"yes","2020-07-01","2021-06-28",12807060,327167434,77.8668172086334,1.94236616366285,2.4944722711069,55,984795.9327099,24849.608030748,17681.3637331503,248.118048463268
"1832",3044,"Rhode Island",2021-03-23,134336,2606,"Tuesday",2586,23,"yes","2020-05-08","2021-07-06",1057315,327167434,127.053905411349,2.46473378321503,1.93991186279181,56,133004.184030545,2596.60676666765,2495.81147176857,24.964334599023
"1833",3045,"South Carolina",2021-03-23,542912,9030,"Tuesday",8043,149,"yes","2020-08-03","2021-05-11",5084127,327167434,106.785688083716,1.77611613557254,1.66325297654132,55,538669.628885212,8940.59452701661,7006.74265662476,82.5709607604367
"1834",3050,"Vermont",2021-03-23,17933,220,"Tuesday",886,5,"yes","2020-08-01","2021-06-14",626299,327167434,28.6332885730298,0.351269920597031,1.22678860201862,55,17440.7327177495,217.028346806438,677.550811945421,3.48301954284162
"1835",3052,"Virginia",2021-03-23,607234,10137,"Tuesday",10093,33,"yes","2020-05-29","2021-05-15",8517685,327167434,71.2909669704855,1.1901121020559,1.66937292707589,55,601698.653152632,10264.7567103749,8725.45393901737,21.6328955489535
"1836",3054,"West Virginia",2021-03-23,138429,2613,"Tuesday",2410,67,"yes","2020-07-07","2021-06-20",1805832,327167434,76.6566325106654,1.44697845646771,1.88761025507661,54,137113.572007759,2663.6842560621,2413.65770400362,325.082581871764
"1837",3055,"Wisconsin",2021-03-23,630040,7241,"Tuesday",3503,57,"yes","2020-08-01","2021-03-31",5813568,327167434,108.374065634048,1.24553458392505,1.14929210843756,59,628593.581831106,7207.11104648129,4072.22843246115,27.2455848546751
"1838",3057,"Alabama",2021-03-30,514980,10527,"Tuesday",3191,77,"yes","2020-07-16","2021-04-09",4887871,327167434,105.358754353378,2.15369840979846,2.0441570546429,55,513331.949620828,10506.9623862305,515.422318553319,93.6250245511128
"1839",3062,"Colorado",2021-03-30,462991,6172,"Tuesday",9015,22,"yes","2020-07-16","2021-05-15",5695564,327167434,81.2897546230716,1.08365036368655,1.33307126920394,56,457428.488683714,6160.52696699018,6906.70829025778,8.90230534097736
"1840",3064,"Delaware",2021-03-30,94573,1559,"Tuesday",1964,24,"yes","2020-04-28","2021-05-21",967171,327167434,97.7831221159443,1.61191764434624,1.64846203461876,55,93552.2166773043,1545.6089793052,1747.13202520921,15.3507949907751
"1841",3066,"Florida",2021-03-30,2052433,33337,"Tuesday",35928,518,"yes","2020-05-11","2021-05-04",21299325,327167434,96.3614105141829,1.56516697125378,1.62426739386864,57,2032743.05225028,33006.0876921659,32287.6898197457,274.410508198274
"1842",3067,"Georgia",2021-03-30,1033379,18406,"Tuesday",10203,385,"yes","2020-04-24","2021-05-01",10519475,327167434,98.2348453701349,1.7497070908957,1.78114709124145,57,1029135.15945161,18165.7249254511,12726.6221961668,270.067970313812
"1843",3071,"Illinois",2021-03-30,1245548,23542,"Tuesday",17130,151,"yes","2020-05-01","2021-06-11",12741080,327167434,97.7584317812933,1.8477240547897,1.89009175077958,62,1234803.95331509,23469.3923311219,13494.9891059056,135.767927335797
"1844",3072,"Indiana",2021-03-30,688740,13038,"Tuesday",6380,79,"yes","2020-07-27","2021-04-06",6691878,327167434,102.92178070192,1.94833199290244,1.89302204024741,56,685157.611340392,13000.7004198694,5728.86326772184,67.3191106266895
"1845",3074,"Kansas",2021-03-30,304179,4902,"Tuesday",1514,52,"yes","2020-07-03","2021-04-01",2911505,327167434,104.474833462419,1.6836653208564,1.61155109327074,56,303415.28062971,4857.51744186628,1418.38757459953,12.9893508948871
"1846",3075,"Kentucky",2021-03-30,429501,6126,"Tuesday",3909,262,"yes","2020-07-10","2021-06-11",4468402,327167434,96.1195971177168,1.37095990915768,1.42630634154519,56,427963.170141016,6247.60755671587,4298.96120652632,997.077179187241
"1847",3076,"Louisiana",2021-03-30,444414,10132,"Tuesday",2643,95,"yes","2020-08-07","2021-04-28",4659978,327167434,95.3682613952255,2.17425919178159,2.27985617014766,56,443386.822011813,10093.4730670101,3002.97018981073,89.5413589919153
"1848",3077,"Maine",2021-03-30,50253,738,"Tuesday",1480,7,"yes","2020-05-01","2021-05-24",1338404,327167434,37.5469589152453,0.551403014336478,1.46856904065429,55,49480.606530182,734.018595085325,1413.79468833131,8.01652135205597
"1849",3078,"Maryland",2021-03-30,410163,8273,"Tuesday",8551,78,"yes","2020-04-18","2021-05-15",6042718,327167434,67.8772367004384,1.36908589810082,2.01700299636974,56,405010.660291481,8253.11233578606,7049.42906515975,126.715749215639
"1850",3079,"Massachusetts",2021-03-30,633081,17148,"Tuesday",15386,233,"yes","2020-05-06","2021-05-29",6902149,327167434,91.7223027205005,2.48444361314136,2.70865813379331,61,624314.403007033,17029.6553085432,14041.8795975965,224.43163191259
"1851",3081,"Minnesota",2021-03-30,517959,6914,"Tuesday",10660,57,"yes","2020-07-25","2021-05-14",5611179,327167434,92.308407912134,1.23218311160631,1.33485468927077,56,511503.191165631,6877.08792937054,9064.8544519167,33.4323995969162
"1852",3087,"New Hampshire",2021-03-30,83714,1237,"Tuesday",2582,19,"yes","2020-11-20","2021-04-16",1356458,327167434,61.7151434102641,0.911933874841683,1.47765009436892,57,82183.0781381553,1226.07969058047,2188.09664112455,15.4884523866888
"1853",3088,"New Jersey",2021-03-30,905144,24486,"Tuesday",31304,244,"yes","2020-04-08","2021-05-28",8908520,327167434,101.604306888237,2.74860470650568,2.70520491767056,56,888856.914856737,24381.1896606133,31236.7369039376,247.955369206946
"1854",3091,"North Carolina",2021-03-30,913515,12116,"Tuesday",12969,238,"yes","2020-06-26","2021-05-14",10383620,327167434,87.9765438257563,1.16683776948694,1.32630553411821,57,906478.613541093,11940.9976627154,11831.8647245524,98.9968218777813
"1855",3094,"Ohio",2021-03-30,1015577,18609,"Tuesday",12755,227,"yes","2020-07-23","2021-06-02",11689442,327167434,86.8798527765483,1.5919493847525,1.83235736925905,56,1008163.88195295,18580.1587981728,10596.0025938133,420.853780984471
"1856",3096,"Oregon",2021-03-30,164582,2395,"Tuesday",2481,15,"yes","2020-07-01","2021-06-30",4190713,327167434,39.2730306274851,0.571501794563359,1.45520166239321,57,163119.010130509,2396.16317384835,1997.51058133852,28.4168423461442
"1857",3097,"Pennsylvania",2021-03-30,1025958,25106,"Tuesday",28713,230,"yes","2020-07-01","2021-06-28",12807060,327167434,80.1087837489635,1.96032500823764,2.44707873031839,56,1008106.4017395,24957.3977816024,23310.4690296003,107.789750854405
"1858",3099,"Rhode Island",2021-03-30,136765,2618,"Tuesday",2429,12,"yes","2020-05-08","2021-07-06",1057315,327167434,129.351234022028,2.47608328643782,1.91423244251088,57,135647.972519928,2617.57668663484,2643.78848938248,20.9699199671941
"1859",3100,"South Carolina",2021-03-30,550669,9126,"Tuesday",7757,96,"yes","2020-08-03","2021-05-11",5084127,327167434,108.311417083011,1.79499843335936,1.65725690024316,56,546978.741425484,9105.43483172736,8309.11254027195,164.840304710749
"1860",3105,"Vermont",2021-03-30,19109,225,"Tuesday",1176,5,"yes","2020-08-01","2021-06-14",626299,327167434,30.5109859667667,0.359253327883327,1.17745564917055,56,18393.1216041834,222.543437097904,952.388886433877,5.51509029146618
"1861",3107,"Virginia",2021-03-30,617941,10242,"Tuesday",10707,105,"yes","2020-05-29","2021-05-15",8517685,327167434,72.5479986639562,1.20243939521126,1.65743978794092,56,612344.293655014,10153.5403951878,10645.6405023814,-111.216315187132
"1862",3109,"West Virginia",2021-03-30,141322,2640,"Tuesday",2893,27,"yes","2020-07-07","2021-06-20",1805832,327167434,78.258664150375,1.46193001342318,1.86807432671488,55,139649.965770034,2647.15831252665,2536.39376227502,-16.5259435354524
"1863",3110,"Wisconsin",2021-03-30,635523,7293,"Tuesday",5483,52,"yes","2020-08-01","2021-03-31",5813568,327167434,109.317204167905,1.25447917698735,1.14755878229427,60,631798.837714055,7269.66937202344,3205.2558829491,62.5583255421434
"1864",3112,"Alabama",2021-04-06,517114,10652,"Tuesday",2134,125,"yes","2020-07-16","2021-04-09",4887871,327167434,105.795345253588,2.1792719161369,2.05989394988339,56,516582.953211467,10565.7125025891,3251.00359063921,58.7501163586094
"1865",3117,"Colorado",2021-04-06,472941,6194,"Tuesday",9950,22,"yes","2020-07-16","2021-05-15",5695564,327167434,83.0367282327088,1.08751301890383,1.30967710560091,57,467565.411493631,6183.02949462334,10136.9228099178,22.502527633158
"1866",3119,"Delaware",2021-04-06,96806,1567,"Tuesday",2233,8,"yes","2020-04-28","2021-05-21",967171,327167434,100.091917561631,1.62018919094969,1.61870132016611,56,95570.5645080187,1571.14035205744,2018.3478307144,25.5313727522487
"1867",3121,"Florida",2021-04-06,2090854,33779,"Tuesday",38421,442,"yes","2020-05-11","2021-05-04",21299325,327167434,98.1652704956612,1.58591880259116,1.61555995779715,58,2070636.33987562,33599.0579347486,37893.2876253373,592.970242582742
"1868",3122,"Georgia",2021-04-06,1042793,18651,"Tuesday",9414,245,"yes","2020-04-24","2021-05-01",10519475,327167434,99.1297569507984,1.77299722657262,1.78856206361186,58,1038518.59052833,18601.5735268176,9383.43107672152,435.848601366546
"1869",3126,"Illinois",2021-04-06,1265309,23673,"Tuesday",19761,131,"yes","2020-05-01","2021-06-11",12741080,327167434,99.3093992032073,1.85800575775366,1.87092639031256,63,1254202.37057364,23617.8651488925,19398.4172585495,148.472817770573
"1870",3130,"Kentucky",2021-04-06,433269,6278,"Tuesday",3768,152,"yes","2020-07-10","2021-06-11",4468402,327167434,96.9628515966111,1.40497654418739,1.44898434921492,57,431468.943306626,6261.35759821421,3505.77316560986,13.7500414983433
"1871",3131,"Louisiana",2021-04-06,446955,10174,"Tuesday",2541,42,"yes","2020-08-07","2021-04-28",4659978,327167434,95.9135429394731,2.18327210986833,2.27629179671332,57,445741.42374151,10179.8366598605,2354.60172969766,86.3635928504355
